"STARTUP_ID","ORDER_ID","COUNTRY","REGION","PROFILE_CREATED","PROFILE_CREATION_DATE","CLOUD_USAGE","CLOUD","USAGE_COMPLETION_DATE","CASE_STUDY","CASE_STUDY_LAST_UPDATE_DATE","REF_ARCH","REF_ARCH_FILE_COUNT","REF_ARCH_WORKLOAD","REF_ARCH_COMMENTS","REF_ARCH_LAST_UPDATE_DATE","INTEGRATION_STRATEGY","IS_SOLUTION_FLAG","IS_SOLUTION","IS_INTEGRATION_FLAG","IS_DATE","ELEVATOR_PITCH","ELEVATOR_PITCH_LAST_UPDATE_DATE","VECTOR_LOGO","LOGO_FILE_COUNT","VECTOR_LOGO_LAST_UPDATE_DATE","PK_USAGE","PROMOTION_KIT_FLAG","MAIL_SENT","MAIL_SENT_DATE","NS_INTERNAL_ID","LAST_UPDATE_DATE","MC_COMPLETE_STATUS"
3800,6741,"Argentina","LAD","Complete",30-SEP-20,2071.320977154,"Complete",27-JUL-21,"Complete",22-DEC-21,"Complete",1,"Test Development Environment","null",22-DEC-21,"Complete","No","No","No",29-NOV-21,"Incomplete",,"Complete",1,29-NOV-21,"Complete","No","",,296475,29-NOV-21,"N"
24839,10385,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,629922,01-JAN-70,"N"
32407,12929,"Australia","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,920491,01-JAN-70,"N"
668,2747,"United States of America","NAS","Incomplete",,307.426662555,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,2412,01-JAN-70,"N"
3067,6244,"Jordan","EMEA","Complete",10-JUL-20,553.587274807,"Complete",09-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,233510,11-APR-22,"N"
4403,7122,"France","EMEA","Incomplete",,206.531807689,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,342153,01-JAN-70,"N"
20475,8296,"Brazil","LAD","Complete",05-MAY-21,1738.554506593638,"Complete",27-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,457737,29-OCT-21,"N"
1026,3085,"Slovakia","EMEA","Complete",05-MAR-20,5148.822728706,"Complete",07-APR-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,24607,05-MAR-20,"N"
2634,5851,"United States of America","NAS","Complete",12-JUN-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,196475,12-JUN-20,"N"
22661,9119,"United States of America","NAS","Complete",02-SEP-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,559611,02-SEP-21,"N"
2727,5924,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,206200,01-JAN-70,"N"
3875,6788,"United States of America","NAS","Complete",08-OCT-20,448.660788357,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,303511,08-OCT-20,"N"
21787,8852,"United States of America","NAS","Complete",08-OCT-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,616432,08-OCT-21,"N"
27934,11605,"Canada","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,695286,01-JAN-70,"N"
1341,3420,"United States of America","NAS","Complete",14-NOV-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,45578,14-NOV-19,"N"
28675,11918,"Denmark","EMEA","Complete",21-APR-22,594.875907019742163,"Complete",02-MAY-22,"Complete",23-APR-22,"Complete",1,"Test Development Environment,Production Environment (Customer Facing)","We are currently in the process of the migration. Attached is the current reference architecture.",21-APR-22,"Complete","No","","Yes",21-APR-22,"Complete",23-APR-22,"Complete",3,21-APR-22,"Complete","No","Y",04-MAY-22,708431,04-MAY-22,"Y"
29369,12013,"Australia","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,738628,01-JAN-70,"N"
26913,11245,"France","EMEA","Complete",17-DEC-21,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,667123,17-DEC-21,"N"
718,2797,"New Zealand","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,20464,01-JAN-70,"N"
5060,7491,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,386738,01-JAN-70,"N"
1273,3332,"Turkey","EMEA","Complete",18-NOV-20,14409.96692880745,"Complete",19-FEB-20,"Complete",01-DEC-20,"Complete",1,"Production Environment (Internal Facing),Production Environment (Customer Facing),All-In Production Environment,Test Development Environment,Backup Existing Environment","null",19-NOV-20,"Complete","Yes","Yes, our products are using multiple instances for storage, security and hosting. Some Oracle integrations available are Oracle Database, Oracle Kubernetes, Oracle Linux, Oracle Coherence.","Yes",01-DEC-20,"Complete",19-NOV-20,"Complete",2,19-NOV-20,"Complete","No","Y",19-NOV-20,2415,01-DEC-20,"Y"
4646,7261,"Brazil","LAD","Incomplete",,5.322476037,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,359108,01-JAN-70,"N"
671,2750,"Turkey","EMEA","Complete",31-JUL-19,315.0505770589755,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,20384,31-JUL-19,"N"
20371,8247,"Israel","EMEA","Complete",26-APR-21,1751.287520915,"Complete",16-JUN-21,"Complete",15-JUL-21,"Complete",1,"Production Environment (Customer Facing)","null",27-SEP-21,"Complete","Yes","Outgage for Oracle Eloqua is an integration between the Outgage platform and Oracle Eloqua, enabling Oracle Eloqua to seamlessly upload contacts to Outgage campaigns and make Oracle Eloqua campaign decisions based on the contact's Outgage engagements - such as page views, gift delivery status, call-to-action completion and more.","Yes",14-JUN-21,"Complete",15-JUL-21,"Complete",3,27-SEP-21,"Complete","Yes","Y",27-SEP-21,447794,27-SEP-21,"Y"
29990,12319,"United States of America","NAS","Complete",17-MAR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,661287,17-MAR-22,"N"
10141,7717,"United States of America","NAS","Complete",24-FEB-21,8354.39338886,"Complete",14-JUL-21,"Complete",09-DEC-21,"Complete",1,"Test Development Environment,Production Environment (Internal Facing)","null",11-JAN-22,"Complete","No","","No",26-AUG-21,"Complete",09-DEC-21,"Complete",2,26-AUG-21,"Complete","No","Y",11-JAN-22,408504,11-JAN-22,"Y"
1281,3340,"Brazil","LAD","Complete",11-NOV-19,4470.259083898,"Complete",09-OCT-20,"Complete",03-AUG-21,"Complete",1,"Production Environment (Customer Facing),Test Development Environment","null",10-NOV-20,"Complete","No","","Yes",10-NOV-20,"Complete",29-SEP-21,"Complete",1,10-NOV-20,"Complete","Yes","Y",29-SEP-21,13937,29-SEP-21,"Y"
4451,7138,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,345792,01-JAN-70,"N"
24506,10204,"United Kingdom","EMEA","Complete",09-NOV-21,3328.672401791,"Complete",19-MAR-22,"Complete",31-MAY-22,"Incomplete",,"","",,"Complete","No","","No",31-MAY-22,"Complete",31-MAY-22,"Incomplete",,,"Complete","No","",,621940,31-MAY-22,"N"
27505,11356,"Germany","EMEA","Incomplete",,63.759974134,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,682913,01-JAN-70,"N"
1330,3400,"United Kingdom","EMEA","Incomplete",,2237.496949022,"Complete",26-OCT-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,1280,05-JUN-21,"N"
3797,6739,"Spain","EMEA","Complete",24-SEP-21,73.558943811,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Complete",1,16-NOV-21,"Incomplete","No","",,296469,24-SEP-21,"N"
26759,11225,"United States of America","NAS","Complete",13-DEC-21,1176.047044645,"Complete",24-MAY-22,"Complete",27-JAN-22,"Complete",1,"Test Development Environment,Production Environment (Customer Facing)","null",28-JAN-22,"Complete","No","","Yes",27-JAN-22,"Complete",29-JAN-22,"Complete",2,28-JAN-22,"Complete","No","Y",26-MAY-22,655864,26-MAY-22,"Y"
3045,6222,"United States of America","NAS","Complete",11-JUL-20,0.89963,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,230440,11-JUL-20,"N"
1085,3144,"United States of America","NAS","Complete",11-OCT-19,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,25762,11-OCT-19,"N"
31513,12659,"Israel","EMEA","Complete",22-MAY-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,870727,22-MAY-22,"N"
28709,11926,"Brazil","LAD","Complete",11-FEB-22,148.72210699105,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,716059,11-FEB-22,"N"
19738,8009,"India","JAPAC","Complete",05-MAR-21,1836.328351254,"Complete",25-DEC-21,"Incomplete",,"Incomplete",,"","",,"Complete","No","","Yes",27-MAY-22,"Incomplete",,"Complete",1,04-JUN-22,"Complete","No","",,417668,04-JUN-22,"N"
1501,3580,"Poland","EMEA","Complete",06-DEC-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,77632,06-DEC-19,"N"
20819,8421,"United States of America","NAS","Complete",24-MAY-21,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,482720,24-MAY-21,"N"
32475,12952,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,924588,01-JAN-70,"N"
20381,8257,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,454856,01-JAN-70,"N"
31474,12653,"Kenya","EMEA","Complete",18-MAY-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,866418,18-MAY-22,"N"
640,2718,"United Kingdom","EMEA","Complete",26-JUL-19,2322.68576931245,"Complete",19-NOV-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,20365,26-JUL-19,"N"
22727,9162,"Mexico","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,566337,01-JAN-70,"N"
19791,8036,"Israel","EMEA","Complete",14-MAR-21,,"Incomplete",,"Complete",15-MAR-21,"Incomplete",,"","",,"Complete","No","","Yes",15-MAR-21,"Complete",15-MAR-21,"Complete",1,15-MAR-21,"Incomplete","No","",,420665,15-MAR-21,"N"
19916,8067,"Jordan","EMEA","Complete",18-MAR-21,739.146780634,"Complete",05-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,426914,07-APR-22,"N"
19817,8041,"Saudi Arabia","EMEA","Complete",12-MAR-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,421978,12-MAR-21,"N"
21952,8943,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,539122,01-JAN-70,"N"
19757,8021,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,418966,01-JAN-70,"N"
2236,5475,"Turkey","EMEA","Incomplete",,472.63875828,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,150144,01-JAN-70,"N"
28145,11699,"Poland","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,702702,01-JAN-70,"N"
5014,7450,"Bosnia and Herzegovina","EMEA","Complete",03-FEB-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,382018,03-FEB-21,"N"
955,3014,"United States of America","NAS","Complete",06-JUN-20,9252.869567623,"Complete",13-MAY-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,2421,06-JUN-20,"N"
4934,7426,"India","JAPAC","Complete",14-JAN-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,377970,14-JAN-21,"N"
23601,9601,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,600293,01-JAN-70,"N"
3293,6430,"United States of America","NAS","Complete",10-AUG-20,592.9552325,"Complete",23-MAR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,250260,25-MAR-22,"N"
29720,12277,"United States of America","NAS","Complete",08-MAR-22,5651.015707701,"Complete",14-MAY-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,747859,16-MAY-22,"N"
31341,12612,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,856491,01-JAN-70,"N"
2883,6080,"Switzerland","EMEA","Complete",22-JUN-20,999.933416441,"Complete",21-AUG-21,"Complete",13-MAY-22,"Complete",2,"Production Environment (Customer Facing),Production Environment (Internal Facing)","We submitted 2 files, one is a overall high-level system architecture, whereas the other is the architecture of a single software instance including all the available Docker containers and DBs.",27-MAY-22,"Complete","Yes","Our software stack can run on any Linux machine, so certainly also VMs running on Oracle Cloud. Moreover we do have a monitoring server for all our instances already running on Oracle Cloud","Yes",27-MAY-22,"Complete",30-MAY-22,"Complete",1,04-MAY-22,"Complete","No","Y",30-MAY-22,210786,30-MAY-22,"Y"
1924,3999,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,122937,01-JAN-70,"N"
5241,7643,"Saudi Arabia","EMEA","Complete",26-SEP-21,1117.327903207,"Complete",09-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,398628,11-OCT-21,"N"
3335,6451,"Lithuania","EMEA","Complete",14-AUG-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,258694,14-AUG-20,"N"
30240,12369,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,780205,01-JAN-70,"N"
22987,9270,"United States of America","NAS","Complete",13-FEB-22,0.009888912,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,582317,13-FEB-22,"N"
22206,9022,"India","JAPAC","Complete",17-AUG-21,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,547156,17-AUG-21,"N"
32167,12838,"India","JAPAC","Complete",24-JUN-22,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,910691,24-JUN-22,"N"
2700,5902,"Brazil","LAD","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,146390,01-JAN-70,"N"
1527,3606,"United Kingdom","EMEA","Complete",09-DEC-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,77130,09-DEC-19,"N"
2769,5955,"Brazil","LAD","Complete",17-JUN-20,361.332498748,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,147394,17-JUN-20,"N"
20500,8303,"Saudi Arabia","EMEA","Complete",03-MAY-21,5577.064840461243,"Complete",05-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,465544,07-OCT-21,"N"
3261,6402,"Brazil","LAD","Complete",18-AUG-20,768.341092469467,"Complete",09-APR-22,"Complete",11-APR-22,"Complete",1,"Backup Existing Environment","null",11-APR-22,"Complete","Yes","Nosso objetivo é garantir que todas as informações de nossos clientes  sejam preservadas através de criptografia e outras práticas.","No",11-APR-22,"Complete",10-APR-22,"Complete",4,01-APR-22,"Complete","No","Y",11-APR-22,240259,11-APR-22,"Y"
5134,7549,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,391777,01-JAN-70,"N"
2745,5940,"Germany","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,206196,01-JAN-70,"N"
32555,12960,"Australia","JAPAC","Incomplete",,11.552127169,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,928204,01-JAN-70,"N"
4185,7011,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,325445,01-JAN-70,"N"
29589,12239,"Kenya","EMEA","Complete",03-MAR-22,16.198416534,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,744436,03-MAR-22,"N"
26629,11197,"Saudi Arabia","EMEA","Incomplete",,350.419390999,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,655867,01-JAN-70,"N"
20372,8248,"Saudi Arabia","EMEA","Complete",26-APR-21,1213.8177230259,"Complete",05-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,454833,07-OCT-21,"N"
4516,7185,"South Africa","EMEA","Complete",03-DEC-20,2376.7116864928,"Complete",25-DEC-21,"Incomplete",,"Complete",1,"Test Development Environment","null",25-NOV-21,"Complete","No","","Yes",12-JAN-22,"Incomplete",,"Complete",2,12-JAN-22,"Complete","No","",,346369,12-JAN-22,"N"
30488,12411,"United States of America","NAS","Complete",01-APR-22,760.44708606,"Complete",24-MAY-22,"Complete",25-APR-22,"Complete",1,"All-In Production Environment,Test Development Environment","null",25-APR-22,"Complete","No","","Yes",25-APR-22,"Complete",26-APR-22,"Complete",2,25-APR-22,"Complete","No","Y",27-MAY-22,795450,27-MAY-22,"Y"
610,2679,"France","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,14103,01-JAN-70,"N"
703,2782,"India","JAPAC","Complete",22-AUG-19,1462.635068858,"Complete",12-JUL-20,"Complete",25-JUL-20,"Complete",1,"All-In Production Environment,Production Environment (Internal Facing),Production Environment (Customer Facing)","null",27-JUL-20,"Complete","No","","Yes",25-JUL-20,"Complete",27-JUL-20,"Complete",2,25-JUL-20,"Complete","No","Y",27-JUL-20,20430,27-JUL-20,"Y"
1114,3172,"United States of America","NAS","Complete",15-OCT-19,65130.797144337,"Complete",09-NOV-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,27836,15-OCT-19,"N"
30470,12405,"India","JAPAC","Complete",04-APR-22,59.959893999,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,795447,04-APR-22,"N"
167,2545,"Brazil","LAD","Complete",27-JUN-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,6259,27-JUN-19,"N"
22649,9114,"Ireland","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,558803,01-JAN-70,"N"
19730,8006,"Chile","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,416255,01-JAN-70,"N"
27142,11316,"Ukraine","EMEA","Incomplete",,331.911568678,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,669632,01-JAN-70,"N"
31040,12531,"Ukraine","EMEA","Incomplete",,62.561222635,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,837211,01-JAN-70,"N"
5111,7525,"India","JAPAC","Complete",29-JAN-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,389162,29-JAN-21,"N"
792,2853,"Singapore","JAPAC","Complete",13-SEP-19,3351.00646745973422,"Complete",25-NOV-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,21231,13-SEP-19,"N"
3444,6497,"Kenya","EMEA","Complete",24-AUG-20,1415.835534622,"Complete",07-AUG-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,263427,09-AUG-21,"N"
3205,6364,"Ireland","EMEA","Complete",30-AUG-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,251395,30-AUG-20,"N"
5234,7638,"United States of America","NAS","Complete",08-FEB-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,398633,08-FEB-21,"N"
31611,12687,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,879747,01-JAN-70,"N"
23154,9327,"Poland","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,589246,01-JAN-70,"N"
22628,9109,"Saudi Arabia","EMEA","Complete",07-SEP-21,278.849791895,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,557001,07-SEP-21,"N"
20478,8299,"Brazil","LAD","Complete",25-MAY-21,108.847877706,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,457742,25-MAY-21,"N"
3105,6275,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,238062,01-JAN-70,"N"
267,2646,"United States of America","NAS","Complete",15-JUL-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,19137,15-JUL-19,"N"
25858,10957,"France","EMEA","Complete",07-DEC-21,24507.320069033,"Complete",26-FEB-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,339834,28-FEB-22,"N"
1206,3265,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,45569,01-JAN-70,"N"
719,2798,"France","EMEA","Incomplete",,0.000000003951,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,20465,01-JAN-70,"N"
23585,9591,"India","JAPAC","Complete",21-OCT-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,600288,21-OCT-21,"N"
2342,5574,"Brazil","LAD","Complete",20-APR-20,11565.6908319432,"Complete",29-MAY-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,160254,20-APR-20,"N"
22972,9263,"United Kingdom","EMEA","Complete",27-SEP-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,582307,27-SEP-21,"N"
30997,12522,"Brazil","LAD","Incomplete",,3.776647974,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,831284,01-JAN-70,"N"
